  1  0.0124  8.98   0.835      54    -          0   3.330      54    -          0   0.997      85
  2  0.0248  6.35   0.804      88    -          0   3.044      88    -          0   0.997     159
  3  0.0372  5.19   0.770     128    -          0   2.769     128    -          0   0.996     236
  4  0.0496  4.49   0.513     134    -          0   1.745     134    -          0   0.996     272
  5  0.0620  4.02   0.388     175    -          0   1.513     175    -          0   0.998     307
  6  0.0744  3.67   0.547     147    -          0   1.821     147    -          0   0.995     336
  7  0.0868  3.39   0.553     175    -          0   1.856     175    -          0   0.996     363
  8  0.0992  3.18   0.668     211    -          0   2.263     211    -          0   0.996     414
  9  0.1116  2.99   0.423     180    -          0   1.591     180    -          0   0.996     404
 10  0.1240  2.84   0.575     178    -          0   1.983     178    -          0   0.993     430
 11  0.1364  2.71   0.421     210    -          0   1.592     210    -          0   0.990     474
 12  0.1488  2.59   0.166     135    -          0   1.180     135    -          0   0.990     434
 13  0.1611  2.49   0.375      75    -          0   1.463      75    -          0   0.990     270
 14  0.1735  2.40   0.372      59    -          0   1.559      59    -          0   0.982     178
 15  0.1859  2.32  -0.134      36    -          0   0.886      36    -          0   0.992     118
 16  0.1983  2.25   0.543      18    -          0   2.072      18    -          0   0.981      68
 17  0.2107  2.18   0.084       9    -          0   1.611       9    -          0   0.953      32
 18  0.2231  2.12  -0.519       7    -          0   0.731       7    -          0   0.970      22
 19  0.2355  2.06  -0.825       5    -          0   0.303       5    -          0   0.947      11

