   172    172        253.7      22.8      18       0      38.1     6.66      0.088      19      0      0    0.000
   173    173        628.9      43.7      18       0      74.8     8.41      0.072      18      0      0    0.000
   174    174        270.2      23.5      19       0      58.9     4.58      0.121      19      0      0    0.000
   175    175        439.7      70.5      26       0      65.1     6.75      0.092      27      0      0    0.000
   176    176        404.6      70.9      21       0      77.0     5.26      0.115      21      0      0    0.000
   177    177        195.1      12.9      16       0      19.8     9.88      0.072      17      0      0    0.000
   178    178        409.0      84.7      24       0      83.2     4.91      0.103      24      0      0    0.000
   179    179        185.2      24.3      18       0      34.6     5.36      0.108      19      0      0    0.000
   180    180        514.6      72.5      29       0      78.4     6.57      0.082      29      0      0    0.000
   181    181        334.3      39.2      32       0      47.0     7.12      0.084      32      0      0    0.000
   182    182        503.1      62.1      29       0      65.6     7.68      0.081      29      0      0    0.000
   183    183        404.3      31.2      20       0      30.9    13.08      0.064      20      0      0    0.000
   184    184        276.9      31.6      23       0      37.4     7.40      0.101      24      0      0    0.000
   185    185        329.9      39.5      20       0      47.3     6.97      0.076      20      0      0    0.000
   186    186        351.9      17.9      13       0      32.4    10.86      0.063      13      0      0    0.000
   187    187        224.0      32.9      21       0      31.2     7.18      0.087      22      0      0    0.000
   188    188        145.1      17.2      18       0      23.2     6.26      0.114      19      0      0    0.000
   189    189        302.9      40.7      24       0      39.6     7.65      0.091      25      0      0    0.000
   190    190        250.9      17.8      19       0      43.1     5.82      0.077      19      0      0    0.000
   191    191        208.1      22.3      19       0      17.6    11.85      0.063      20      0      0    0.000
   192    192        231.3      24.5      13       0      26.1     8.85      0.070      13      0      0    0.000
   193    193        253.5      37.6      21       0      45.1     5.61      0.117      21      0      0    0.000
   194    194        336.2      41.0      23       0      44.1     7.62      0.082      23      0      0    0.000
   195    195        316.0      32.1      29       0      42.9     7.37      0.086      30      0      0    0.000
   196    196        268.2      21.9      31       0      27.8     9.65      0.065      31      0      0    0.000
   197    197        439.7      33.4      30       0      37.6    11.70      0.057      30      0      0    0.000
   198    198        466.2      76.4      25       0      69.7     6.69      0.082      25      0      0    0.000
   199    199        266.4      35.3      13       0      65.9     4.04      0.109      15      0      0    0.000
   200    200        400.5      37.2      24       0      51.7     7.75      0.080      26      0      0    0.000
   201    201        264.2      31.2      14       0      32.5     8.14      0.079      14      0      0    0.000
   202    202        488.6     135.1      22       0     164.5     2.97      0.135      22      0      0    0.000
   203    203        256.6      47.3      25       0      50.5     5.08      0.106      25      0      0    0.000
   204    204        347.4      49.8      23       0      59.0     5.88      0.090      23      0      0    0.000
   205    205        519.2      98.7      22       0     120.6     4.31      0.078      23      0      0    0.000
   206    206        160.1      17.6      21       0      19.8     8.08      0.080      21      0      0    0.000
   207    207        295.5      49.9      22       0      53.0     5.58      0.112      22      0      0    0.000
   208    208        540.1      33.0      23       0      44.9    12.04      0.054      23      0      0    0.000
   209    209        852.1      25.8      28       0      30.5    27.98      0.023      29      0      0    0.000
   210    210        274.3      27.2      20       0      24.0    11.43      0.068      20      0      0    0.000
   211    211        362.9      60.9      28       0      65.4     5.55      0.098      30      0      0    0.000
   212    212        437.0      65.9      30       0      80.4     5.43      0.117      30      0      0    0.000
   213    213        348.0      42.8      15       0      40.7     8.54      0.059      15      0      0    0.000
   214    214        556.9      75.9      27       0      74.8     7.44      0.071      27      0      0    0.000
   215    215        285.2      34.1      17       0      50.6     5.64      0.110      18      0      0    0.000
   216    216        307.4      42.6      15       0      72.3     4.25      0.109      15      0      0    0.000
   217    217        533.3      53.1      24       0      53.7     9.93      0.068      24      0      0    0.000
   218    218        251.2      59.2      26       0      56.6     4.44      0.099      27      0      0    0.000
   219    219        539.0      49.1      29       0      53.0    10.16      0.057      29      0      0    0.000
   220    220        475.4      43.7      19       0      49.6     9.59      0.071      19      0      0    0.000
   221    221        373.4      39.6      25       0      41.9     8.90      0.070      26      0      0    0.000
   222    222        367.0      39.6      18       0      42.5     8.63      0.074      19      0      0    0.000
   223    223        499.1      62.3      18       0      69.1     7.23      0.103      19      0      0    0.000
   224    224        295.3      28.9      25       0      43.3     6.82      0.096      25      0      0    0.000
   225    225        436.2      71.6      21       0      76.8     5.68      0.090      21      0      0    0.000
   226    226        321.9      40.5      25       0      26.2    12.31      0.059      26      0      0    0.000
   227    227        416.4      55.9      20       0      58.0     7.17      0.080      20      0      0    0.000
   228    228        570.7      69.4      23       0      70.6     8.08      0.082      23      0      0    0.000
   229    229        241.3      29.9      22       0      31.1     7.75      0.069      22      0      0    0.000
   230    230       1065.2      95.8      21       0      94.2    11.30      0.029      21      0      0    0.000
   231    231        336.9      33.8      22       0      32.6    10.33      0.061      22      0      0    0.000
   232    232        339.3      24.7      26       0      30.9    10.97      0.055      26      0      0    0.000
   233    233        234.4      21.2      18       0      20.2    11.63      0.067      19      0      0    0.000
   234    234        265.6      40.3      29       0      40.3     6.59      0.097      30      0      0    0.000
   235    235        228.8      12.2      31       0      28.3     8.09      0.072      33      0      0    0.000
   236    236        323.6      65.3      31       0      66.6     4.85      0.097      31      0      0    0.000
   237    237        376.7      16.5      18       0      29.5    12.78      0.055      18      0      0    0.000
   238    238        348.9      45.5      12       0      64.0     5.45      0.116      12      0      0    0.000
   239    239        139.3      11.4      16       0      20.1     6.91      0.085      16      0      0    0.000
   240    240        290.0      36.0      24       0      35.4     8.19      0.085      25      0      0    0.000
   241    241        477.7      22.3      28       0      25.0    19.08      0.036      28      0      0    0.000
   242    242        281.1      38.1      20       0      38.1     7.38      0.075      21      0      0    0.000
   243    243        327.2      48.3      24       0      47.1     6.94      0.077      26      0      0    0.000
   244    244        524.6      42.4      23       0      43.9    11.95      0.058      23      0      0    0.000
