     0.0 0.000 0.000 0.000 0.000
     1.0 0.001 0.001 0.001 0.000
     2.0 0.001 0.002 0.003 0.000
     3.0 0.002 0.003 0.005 0.000
     4.0 0.003 0.004 0.007 0.000
     5.0 0.005 0.005 0.009 0.000
     6.0 0.006 0.006 0.011 0.000
     7.0 0.006 0.007 0.013 0.000
     8.0 0.007 0.007 0.014 0.000
     9.0 0.008 0.008 0.016 0.000
    10.0 0.009 0.009 0.018 0.000
    11.0 0.010 0.010 0.019 0.000
    12.0 0.011 0.010 0.021 0.000
    13.0 0.012 0.011 0.023 0.000
    14.0 0.013 0.012 0.024 0.000
    15.0 0.013 0.013 0.026 0.000
    16.0 0.014 0.013 0.027 0.000
    17.0 0.015 0.014 0.029 0.000
    18.0 0.016 0.015 0.031 0.000
    19.0 0.017 0.017 0.033 0.000
    20.0 0.018 0.017 0.035 0.000
    21.0 0.019 0.018 0.037 0.000
    22.0 0.020 0.020 0.039 0.001
    23.0 0.021 0.021 0.042 0.001
    24.0 0.022 0.022 0.043 0.001
    25.0 0.023 0.022 0.045 0.001
    26.0 0.023 0.023 0.046 0.001
    27.0 0.025 0.024 0.048 0.001
    28.0 0.025 0.025 0.050 0.001
    29.0 0.027 0.026 0.052 0.001
    30.0 0.028 0.026 0.054 0.001
    31.0 0.029 0.027 0.056 0.001
    32.0 0.030 0.029 0.058 0.001
    33.0 0.032 0.029 0.060 0.001
    34.0 0.032 0.030 0.062 0.001
    35.0 0.033 0.031 0.063 0.001
    36.0 0.034 0.032 0.065 0.001
    37.0 0.035 0.032 0.067 0.001
    38.0 0.036 0.033 0.068 0.001
    39.0 0.037 0.034 0.071 0.001
    40.0 0.038 0.036 0.073 0.001
    41.0 0.040 0.037 0.075 0.001
    42.0 0.040 0.038 0.077 0.001
    43.0 0.042 0.039 0.079 0.001
    44.0 0.042 0.040 0.081 0.001
    45.0 0.043 0.041 0.083 0.001
    46.0 0.045 0.041 0.085 0.001
    47.0 0.046 0.042 0.087 0.001
    48.0 0.047 0.043 0.088 0.001
    49.0 0.048 0.044 0.090 0.002
    50.0 0.049 0.045 0.092 0.002
    51.0 0.050 0.045 0.094 0.002
    52.0 0.051 0.046 0.096 0.002
    53.0 0.053 0.047 0.098 0.002
    54.0 0.053 0.048 0.100 0.002
    55.0 0.055 0.049 0.102 0.002
    56.0 0.056 0.050 0.104 0.002
    57.0 0.057 0.051 0.106 0.002
    58.0 0.058 0.052 0.107 0.002
    59.0 0.059 0.053 0.109 0.002
    60.0 0.060 0.053 0.110 0.003
    61.0 0.060 0.055 0.112 0.003
    62.0 0.061 0.056 0.114 0.003
    63.0 0.063 0.057 0.117 0.003
    64.0 0.064 0.057 0.118 0.003
    65.0 0.065 0.058 0.120 0.003
    66.0 0.067 0.059 0.122 0.004
    67.0 0.067 0.060 0.124 0.004
    68.0 0.069 0.061 0.126 0.004
    69.0 0.070 0.062 0.128 0.004
    70.0 0.070 0.063 0.130 0.004
    71.0 0.071 0.064 0.131 0.004
    72.0 0.072 0.065 0.133 0.004
    73.0 0.073 0.065 0.134 0.005
    74.0 0.074 0.066 0.136 0.005
    75.0 0.075 0.068 0.138 0.005
    76.0 0.076 0.069 0.140 0.005
    77.0 0.078 0.070 0.142 0.005
    78.0 0.079 0.071 0.144 0.006
    79.0 0.080 0.072 0.146 0.006
    80.0 0.081 0.073 0.148 0.006
    81.0 0.082 0.073 0.149 0.006
    82.0 0.083 0.074 0.150 0.007
    83.0 0.085 0.074 0.152 0.007
    84.0 0.086 0.075 0.154 0.007
    85.0 0.086 0.077 0.155 0.008
    86.0 0.087 0.077 0.157 0.008
    87.0 0.089 0.078 0.159 0.008
    88.0 0.090 0.079 0.161 0.008
    89.0 0.091 0.080 0.162 0.008
    90.0 0.092 0.081 0.164 0.009
    91.0 0.093 0.081 0.166 0.009
    92.0 0.095 0.082 0.168 0.009
    93.0 0.096 0.083 0.169 0.010
    94.0 0.097 0.084 0.170 0.010
    95.0 0.098 0.085 0.172 0.011
    96.0 0.099 0.086 0.173 0.011
    97.0 0.100 0.087 0.175 0.011
    98.0 0.101 0.087 0.177 0.011
    99.0 0.102 0.088 0.178 0.012
   100.0 0.103 0.089 0.180 0.013
   101.0 0.105 0.090 0.182 0.013
   102.0 0.106 0.090 0.183 0.014
   103.0 0.107 0.091 0.184 0.014
   104.0 0.109 0.092 0.186 0.014
   105.0 0.110 0.092 0.187 0.015
   106.0 0.110 0.093 0.188 0.015
   107.0 0.112 0.094 0.190 0.016
   108.0 0.113 0.095 0.192 0.016
   109.0 0.115 0.096 0.194 0.017
   110.0 0.115 0.097 0.195 0.017
   111.0 0.117 0.098 0.197 0.018
   112.0 0.118 0.098 0.198 0.019
   113.0 0.119 0.099 0.199 0.020
   114.0 0.121 0.100 0.201 0.020
   115.0 0.122 0.101 0.202 0.021
   116.0 0.123 0.102 0.204 0.021
   117.0 0.125 0.103 0.205 0.022
   118.0 0.126 0.104 0.207 0.023
   119.0 0.127 0.104 0.208 0.023
   120.0 0.128 0.105 0.209 0.023
   121.0 0.129 0.105 0.211 0.024
   122.0 0.131 0.106 0.212 0.024
   123.0 0.132 0.107 0.214 0.025
   124.0 0.133 0.108 0.215 0.025
   125.0 0.134 0.109 0.217 0.026
   126.0 0.135 0.110 0.219 0.026
   127.0 0.136 0.111 0.220 0.027
   128.0 0.138 0.111 0.222 0.027
   129.0 0.139 0.111 0.223 0.028
   130.0 0.140 0.112 0.224 0.028
   131.0 0.142 0.113 0.226 0.029
   132.0 0.143 0.114 0.227 0.030
   133.0 0.144 0.115 0.229 0.030
   134.0 0.145 0.116 0.230 0.031
   135.0 0.146 0.116 0.232 0.031
   136.0 0.147 0.118 0.233 0.032
   137.0 0.148 0.119 0.235 0.032
   138.0 0.150 0.120 0.237 0.033
   139.0 0.151 0.121 0.239 0.034
   140.0 0.153 0.122 0.240 0.034
   141.0 0.154 0.122 0.241 0.035
   142.0 0.155 0.123 0.242 0.035
   143.0 0.156 0.124 0.244 0.036
   144.0 0.158 0.124 0.245 0.037
   145.0 0.159 0.124 0.246 0.038
   146.0 0.160 0.125 0.247 0.038
   147.0 0.161 0.126 0.248 0.039
   148.0 0.163 0.127 0.250 0.040
   149.0 0.165 0.128 0.252 0.041
   150.0 0.166 0.129 0.254 0.041
   151.0 0.168 0.129 0.255 0.042
   152.0 0.169 0.130 0.256 0.043
   153.0 0.171 0.131 0.258 0.044
   154.0 0.172 0.132 0.259 0.044
   155.0 0.173 0.133 0.261 0.045
   156.0 0.174 0.134 0.262 0.046
   157.0 0.175 0.135 0.264 0.046
   158.0 0.176 0.135 0.265 0.047
   159.0 0.178 0.136 0.265 0.048
   160.0 0.179 0.136 0.267 0.049
   161.0 0.180 0.137 0.268 0.049
   162.0 0.181 0.137 0.268 0.050
   163.0 0.182 0.138 0.269 0.051
   164.0 0.184 0.139 0.271 0.052
   165.0 0.186 0.139 0.272 0.053
   166.0 0.187 0.140 0.274 0.053
   167.0 0.189 0.140 0.275 0.055
   168.0 0.190 0.141 0.275 0.056
   169.0 0.191 0.142 0.277 0.056
   170.0 0.192 0.143 0.278 0.057
   171.0 0.194 0.144 0.279 0.058
   172.0 0.195 0.144 0.280 0.059
   173.0 0.196 0.145 0.281 0.059
   174.0 0.197 0.145 0.282 0.060
   175.0 0.198 0.147 0.284 0.061
   176.0 0.199 0.147 0.285 0.061
   177.0 0.200 0.148 0.286 0.062
   178.0 0.201 0.149 0.287 0.062
   179.0 0.202 0.149 0.288 0.063
   180.0 0.204 0.150 0.290 0.064
   181.0 0.206 0.151 0.291 0.065
   182.0 0.207 0.152 0.292 0.066
   183.0 0.208 0.152 0.293 0.067
   184.0 0.210 0.153 0.294 0.068
   185.0 0.211 0.153 0.295 0.069
   186.0 0.212 0.153 0.296 0.069
   187.0 0.213 0.154 0.297 0.070
   188.0 0.214 0.154 0.298 0.071
   189.0 0.216 0.155 0.299 0.072
   190.0 0.217 0.155 0.300 0.073
   191.0 0.218 0.156 0.300 0.074
   192.0 0.219 0.156 0.301 0.074
   193.0 0.220 0.157 0.302 0.075
   194.0 0.222 0.157 0.303 0.076
   195.0 0.224 0.158 0.304 0.078
   196.0 0.226 0.159 0.305 0.079
   197.0 0.228 0.159 0.306 0.080
   198.0 0.230 0.160 0.308 0.081
   199.0 0.231 0.160 0.309 0.082
   200.0 0.232 0.160 0.310 0.083
   201.0 0.233 0.161 0.310 0.083
   202.0 0.234 0.161 0.311 0.084
   203.0 0.236 0.162 0.312 0.086
   204.0 0.237 0.162 0.313 0.086
   205.0 0.238 0.163 0.314 0.087
   206.0 0.240 0.163 0.315 0.088
   207.0 0.241 0.164 0.316 0.089
   208.0 0.243 0.164 0.316 0.090
   209.0 0.244 0.164 0.317 0.091
   210.0 0.245 0.165 0.319 0.092
   211.0 0.248 0.165 0.320 0.093
   212.0 0.250 0.166 0.321 0.094
   213.0 0.250 0.166 0.321 0.095
   214.0 0.251 0.167 0.322 0.096
   215.0 0.252 0.167 0.323 0.096
   216.0 0.253 0.167 0.323 0.097
   217.0 0.254 0.167 0.324 0.098
   218.0 0.256 0.168 0.325 0.100
   219.0 0.258 0.168 0.326 0.101
   220.0 0.259 0.169 0.326 0.102
   221.0 0.261 0.169 0.327 0.103
   222.0 0.262 0.169 0.327 0.104
   223.0 0.263 0.169 0.328 0.104
   224.0 0.264 0.170 0.328 0.105
   225.0 0.265 0.170 0.329 0.106
   226.0 0.267 0.170 0.330 0.107
   227.0 0.268 0.170 0.331 0.108
   228.0 0.270 0.171 0.331 0.109
   229.0 0.271 0.171 0.332 0.110
   230.0 0.272 0.171 0.333 0.110
   231.0 0.273 0.171 0.333 0.111
   232.0 0.274 0.172 0.334 0.112
   233.0 0.275 0.172 0.335 0.113
   234.0 0.277 0.172 0.336 0.114
   235.0 0.279 0.173 0.337 0.114
   236.0 0.281 0.173 0.338 0.116
