    71    71        1332.7      64.7     431       0      64.7    20.60      0.022     431      0      0    0.000
    72    72        1326.8     109.4     352       0     109.4    12.13      0.028     352      0      0    0.000
    73    73        1838.2     126.4     415       0     126.4    14.54      0.025     415      0      0    0.000
    74    74        1329.1      69.1     347       0      69.1    19.25      0.022     347      0      0    0.000
    75    75        1598.9     101.8     406       0     101.8    15.70      0.024     406      0      0    0.000
    76    76        1389.1      57.0     332       0      57.0    24.39      0.021     332      0      0    0.000
    77    77        1307.4      71.7     455       0      71.7    18.23      0.023     455      0      0    0.000
    78    78        1394.8      72.2     364       0      72.2    19.33      0.023     364      0      0    0.000
    79    79        1465.1     106.8     418       0     106.8    13.71      0.024     418      0      0    0.000
    80    80        1779.8     174.2     340       0     174.2    10.22      0.030     340      0      0    0.000
    81    81        1676.0      84.4     419       0      84.4    19.86      0.021     419      0      0    0.000
    82    82        1699.6      85.5     351       0      85.5    19.87      0.020     351      0      0    0.000
    83    83        1562.5      94.0     412       0      94.0    16.62      0.026     412      0      0    0.000
    84    84        1314.0      69.4     361       0      69.4    18.92      0.024     361      0      0    0.000
    85    85        1472.8      96.7     420       0      96.7    15.23      0.023     420      0      0    0.000
    86    86        1303.4      52.7     341       0      52.7    24.75      0.020     341      0      0    0.000
    87    87        1308.2      46.3     428       0      46.3    28.24      0.020     428      0      0    0.000
    88    88        1135.0      60.9     350       0      60.9    18.64      0.024     350      0      0    0.000
    89    89        1696.1      96.3     408       0      96.3    17.61      0.023     408      0      0    0.000
    90    90        1415.4      68.4     359       0      68.4    20.70      0.022     359      0      0    0.000
    91    91        1348.3     110.7     434       0     110.7    12.18      0.027     434      0      0    0.000
    92    92        1449.1      74.5     340       0      74.5    19.46      0.020     340      0      0    0.000
    93    93        1428.1     102.9     398       0     102.9    13.88      0.026     398      0      0    0.000
    94    94        1570.7      73.8     327       0      73.8    21.29      0.022     327      0      0    0.000
    95    95        1647.1      67.5     446       0      67.5    24.41      0.019     446      0      0    0.000
    96    96        1505.2      59.6     358       0      59.6    25.26      0.018     358      0      0    0.000
    97    97        1484.6      67.1     445       0      67.1    22.11      0.021     445      0      0    0.000
    98    98        1383.2      70.4     362       0      70.4    19.65      0.024     362      0      0    0.000
    99    99        1582.4      75.0     400       0      75.0    21.11      0.022     400      0      0    0.000
   100    100       1415.9      68.7     382       0      68.7    20.62      0.022     382      0      0    0.000
   101    101       1273.3      68.2     423       0      68.2    18.67      0.024     423      0      0    0.000
   102    102       1158.0      62.3     341       0      62.3    18.60      0.022     341      0      0    0.000
   103    103       1512.8     111.0     415       0     111.0    13.63      0.025     415      0      0    0.000
   104    104       1247.9      79.9     331       0      79.9    15.62      0.026     331      0      0    0.000
   105    105       1392.0      97.6     437       0      97.6    14.26      0.023     437      0      0    0.000
   106    106       1387.0     105.9     333       0     105.9    13.10      0.026     333      0      0    0.000
   107    107       1433.4     108.1     420       0     108.1    13.27      0.026     420      0      0    0.000
   108    108       1789.1     225.4     357       0     225.4     7.94      0.031     357      0      0    0.000
   109    109       1365.2      69.9     447       0      69.9    19.52      0.023     447      0      0    0.000
   110    110       1329.9      58.8     334       0      58.8    22.61      0.023     334      0      0    0.000
   111    111       1387.1      50.1     425       0      50.1    27.69      0.018     425      0      0    0.000
   112    112       1342.9      61.0     354       0      61.0    22.01      0.021     354      0      0    0.000
   113    113       1652.8      68.2     433       0      68.2    24.24      0.018     433      0      0    0.000
   114    114       1351.8      63.8     353       0      63.8    21.19      0.022     353      0      0    0.000
   115    115       1364.0      83.8     418       0      83.8    16.28      0.025     418      0      0    0.000
   116    116       1176.9      58.8     346       0      58.8    20.03      0.024     346      0      0    0.000
   117    117       1597.6      94.9     440       0      94.9    16.83      0.021     440      0      0    0.000
   118    118       1185.9      57.1     325       0      57.1    20.77      0.024     325      0      0    0.000
   119    119       1778.1      93.1     420       0      93.1    19.11      0.020     420      0      0    0.000
   120    120       1451.8      79.6     354       0      79.6    18.24      0.023     354      0      0    0.000
   121    121       1621.5      61.2     434       0      61.2    26.47      0.017     434      0      0    0.000
   122    122       1412.7      61.5     325       0      61.5    22.96      0.020     325      0      0    0.000
   123    123       1302.2     106.8     424       0     106.8    12.19      0.028     424      0      0    0.000
   124    124       1351.8      82.3     352       0      82.3    16.42      0.023     352      0      0    0.000
   125    125       1340.7      50.8     434       0      50.8    26.37      0.019     434      0      0    0.000
   126    126       1368.6      71.0     386       0      71.0    19.27      0.023     386      0      0    0.000
   127    127       1762.2     157.7     418       0     157.7    11.18      0.027     418      0      0    0.000
   128    128       1305.6      49.2     331       0      49.2    26.53      0.019     331      0      0    0.000
   129    129       1324.6      58.5     412       0      58.5    22.63      0.020     412      0      0    0.000
   130    130       1300.8      88.0     360       0      88.0    14.78      0.023     360      0      0    0.000
   131    131       1524.3     109.8     455       0     109.8    13.88      0.022     455      0      0    0.000
   132    132       1306.5      69.9     314       0      69.9    18.70      0.021     314      0      0    0.000
   133    133       1451.6      78.6     420       0      78.6    18.47      0.021     420      0      0    0.000
   134    134       1204.1      53.3     399       0      53.3    22.60      0.021     399      0      0    0.000
   135    135       1336.2      85.6     424       0      85.6    15.60      0.026     424      0      0    0.000
   136    136       1446.5      68.4     355       0      68.4    21.14      0.022     355      0      0    0.000
   137    137       1248.9      83.0     431       0      83.0    15.05      0.025     431      0      0    0.000
   138    138       1844.1     115.1     360       0     115.1    16.03      0.022     360      0      0    0.000
   139    139       1465.1      59.6     397       0      59.6    24.60      0.019     397      0      0    0.000
   140    140       1991.3     696.7     365       0     696.7     2.86      0.037     365      0      0    0.000
   141    141       1217.1      62.1     404       0      62.1    19.59      0.023     404      0      0    0.000
   142    142       1674.7      88.0     361       0      88.0    19.04      0.019     361      0      0    0.000
   143    143       1433.8      69.9     429       0      69.9    20.51      0.019     429      0      0    0.000
   144    144       1195.6      56.8     322       0      56.8    21.05      0.022     322      0      0    0.000
   145    145       1431.2     100.1     453       0     100.1    14.29      0.022     453      0      0    0.000
   146    146       1501.6      74.8     347       0      74.8    20.06      0.021     347      0      0    0.000
   147    147       1474.8      95.1     429       0      95.1    15.51      0.025     429      0      0    0.000
   148    148       1541.4      76.4     359       0      76.4    20.18      0.020     359      0      0    0.000
   149    149       1565.8      68.8     440       0      68.8    22.76      0.020     440      0      0    0.000
   150    150       1704.7      69.9     344       0      69.9    24.39      0.020     344      0      0    0.000
   151    151       1487.4      65.3     428       0      65.3    22.78      0.017     428      0      0    0.000
   152    152       1379.5      55.9     336       0      55.9    24.67      0.021     336      0      0    0.000
   153    153       1439.0      82.8     441       0      82.8    17.38      0.022     441      0      0    0.000
   154    154       1057.4      53.5     345       0      53.5    19.76      0.024     345      0      0    0.000
   155    155       1370.9      64.6     446       0      64.6    21.22      0.022     446      0      0    0.000
   156    156       1364.7      80.9     342       0      80.9    16.86      0.023     342      0      0    0.000
   157    157       1270.7      79.7     440       0      79.7    15.94      0.023     440      0      0    0.000
   158    158       1344.2      48.5     331       0      48.5    27.72      0.018     331      0      0    0.000
   159    159       1591.0     117.1     464       0     117.1    13.59      0.024     464      0      0    0.000
   160    160       1483.4      82.1     369       0      82.1    18.07      0.023     369      0      0    0.000
   161    161       1659.2      98.5     413       0      98.5    16.84      0.022     413      0      0    0.000
   162    162       1577.3      82.9     330       0      82.9    19.03      0.021     330      0      0    0.000
   163    163       1467.0      48.1     444       0      48.1    30.51      0.018     444      0      0    0.000
   164    164       1420.1      72.4     341       0      72.4    19.63      0.020     341      0      0    0.000
   165    165       1455.7     114.0     428       0     114.0    12.77      0.024     428      0      0    0.000
   166    166       1627.0      89.9     345       0      89.9    18.10      0.022     345      0      0    0.000
   167    167       1512.1      81.7     464       0      81.7    18.50      0.022     464      0      0    0.000
   168    168       1507.4      78.6     343       0      78.6    19.19      0.021     343      0      0    0.000
   169    169       1330.3     105.0     429       0     105.0    12.67      0.025     429      0      0    0.000
   170    170       1644.3      93.9     331       0      93.9    17.51      0.021     331      0      0    0.000
   171    171       1441.1      99.4     442       0      99.4    14.50      0.023     442      0      0    0.000
   172    172       1510.4      50.2     356       0      50.2    30.06      0.018     356      0      0    0.000
   173    173       1025.9      62.3     406       0      62.3    16.46      0.025     406      0      0    0.000
   174    174       1308.2      62.3     336       0      62.3    21.00      0.023     336      0      0    0.000
   175    175       1470.4     106.2     433       0     106.2    13.85      0.025     433      0      0    0.000
   176    176       1638.6      84.7     375       0      84.7    19.34      0.022     375      0      0    0.000
   177    177       1254.8      71.4     440       0      71.4    17.58      0.022     440      0      0    0.000
   178    178       1669.8     140.7     389       0     140.7    11.87      0.026     389      0      0    0.000
   179    179       1382.8     115.0     440       0     115.0    12.03      0.026     440      0      0    0.000
   180    180       1357.5     100.9     305       0     100.9    13.45      0.028     305      0      0    0.000
   181    181       1598.5      60.8     411       0      60.8    26.29      0.018     411      0      0    0.000
   182    182       1412.3      88.5     354       0      88.5    15.96      0.022     354      0      0    0.000
   183    183       1396.3      62.4     454       0      62.4    22.38      0.020     454      0      0    0.000
   184    184       1464.8      86.8     361       0      86.8    16.87      0.025     361      0      0    0.000
   185    185       1559.3      92.3     438       0      92.3    16.90      0.021     438      0      0    0.000
   186    186       1452.8     106.0     324       0     106.0    13.70      0.024     324      0      0    0.000
   187    187       1147.5      61.9     455       0      61.9    18.55      0.026     455      0      0    0.000
   188    188       1725.8      99.3     355       0      99.3    17.38      0.020     355      0      0    0.000
   189    189       1356.6      83.0     434       0      83.0    16.34      0.023     434      0      0    0.000
   190    190       1460.1      77.1     351       0      77.1    18.93      0.022     351      0      0    0.000
   191    191       1363.2      73.7     434       0      73.7    18.49      0.019     434      0      0    0.000
   192    192       1559.9     131.0     336       0     131.0    11.91      0.025     336      0      0    0.000
   193    193       1385.5      73.3     437       0      73.3    18.91      0.023     437      0      0    0.000
   194    194       1410.6     104.5     384       0     104.5    13.50      0.025     384      0      0    0.000
   195    195       1601.6      64.0     464       0      64.0    25.01      0.018     464      0      0    0.000
   196    196       1353.6      80.7     372       0      80.7    16.77      0.022     372      0      0    0.000
   197    197       1594.3      73.3     417       0      73.3    21.76      0.019     417      0      0    0.000
   198    198       1670.6      60.6     343       0      60.6    27.56      0.018     343      0      0    0.000
   199    199       1450.1      88.6     407       0      88.6    16.37      0.021     407      0      0    0.000
   200    200       1228.8      58.8     363       0      58.8    20.90      0.023     363      0      0    0.000
   201    201       1478.2      75.3     442       0      75.3    19.63      0.022     442      0      0    0.000
   202    202       1368.2      50.8     368       0      50.8    26.92      0.019     368      0      0    0.000
   203    203       1258.1      83.6     452       0      83.6    15.05      0.021     452      0      0    0.000
   204    204       1608.8      80.6     357       0      80.6    19.96      0.019     357      0      0    0.000
   205    205       1527.4      75.3     425       0      75.3    20.28      0.020     425      0      0    0.000
   206    206       1732.2     117.1     328       0     117.1    14.79      0.020     328      0      0    0.000
   207    207       1595.1      76.9     428       0      76.9    20.74      0.020     428      0      0    0.000
   208    208       1604.4      75.6     364       0      75.6    21.22      0.021     364      0      0    0.000
   209    209       1419.6      73.5     415       0      73.5    19.30      0.024     415      0      0    0.000
   210    210       1661.7     112.7     367       0     112.7    14.74      0.025     367      0      0    0.000
   211    211       1635.8     103.9     442       0     103.9    15.74      0.023     442      0      0    0.000
   212    212       1386.7     100.0     337       0     100.0    13.87      0.027     337      0      0    0.000
   213    213       1284.3      83.5     445       0      83.5    15.38      0.023     445      0      0    0.000
   214    214       1466.3     166.7     327       0     166.7     8.80      0.025     327      0      0    0.000
   215    215       1296.9      59.6     451       0      59.6    21.74      0.020     451      0      0    0.000
   216    216       1690.5     102.1     385       0     102.1    16.56      0.024     385      0      0    0.000
   217    217       1472.9      88.0     402       0      88.0    16.75      0.022     402      0      0    0.000
   218    218       1662.3     108.7     349       0     108.7    15.30      0.022     349      0      0    0.000
   219    219       1694.9     102.5     458       0     102.5    16.53      0.019     458      0      0    0.000
   220    220       1330.1      58.8     376       0      58.8    22.62      0.020     376      0      0    0.000
   221    221       1828.4      87.1     411       0      87.1    20.99      0.019     411      0      0    0.000
   222    222       1841.0      78.0     342       0      78.0    23.59      0.018     342      0      0    0.000
   223    223       1586.5      89.3     424       0      89.3    17.77      0.019     424      0      0    0.000
   224    224       1372.4      62.9     358       0      62.9    21.81      0.020     358      0      0    0.000
   225    225       1706.0      73.2     431       0      73.2    23.32      0.020     431      0      0    0.000
   226    226       1701.7      87.4     326       0      87.4    19.46      0.020     326      0      0    0.000
   227    227       1357.4      87.1     463       0      87.1    15.59      0.023     463      0      0    0.000
   228    228       1476.7      65.4     353       0      65.4    22.56      0.018     353      0      0    0.000
   229    229       1252.3      62.6     450       0      62.6    19.99      0.024     450      0      0    0.000
   230    230       1521.4      71.3     353       0      71.3    21.35      0.019     353      0      0    0.000
   231    231       1534.2      92.1     469       0      92.1    16.66      0.022     469      0      0    0.000
   232    232       1532.4      55.1     371       0      55.1    27.83      0.018     371      0      0    0.000
   233    233       1416.8      74.3     429       0      74.3    19.08      0.021     429      0      0    0.000
   234    234       1422.7      99.4     319       0      99.4    14.32      0.027     319      0      0    0.000
   235    235       1771.0     137.4     425       0     137.4    12.89      0.024     425      0      0    0.000
   236    236       1384.4      60.5     365       0      60.5    22.90      0.020     365      0      0    0.000
   237    237       1610.8      79.8     420       0      79.8    20.17      0.020     420      0      0    0.000
   238    238       1442.8      69.2     337       0      69.2    20.86      0.021     337      0      0    0.000
   239    239       1554.0      77.0     453       0      77.0    20.18      0.020     453      0      0    0.000
   240    240       1331.6      61.3     357       0      61.3    21.72      0.020     357      0      0    0.000
   241    241       1569.4      69.1     450       0      69.1    22.70      0.019     450      0      0    0.000
   242    242       1066.0      59.8     382       0      59.8    17.83      0.023     382      0      0    0.000
   243    243       1455.8      54.5     422       0      54.5    26.71      0.019     422      0      0    0.000
   244    244       1537.9      89.9     374       0      89.9    17.11      0.019     374      0      0    0.000
   245    245       1766.3      58.4     450       0      58.4    30.26      0.016     450      0      0    0.000
   246    246       1536.0      87.9     329       0      87.9    17.48      0.022     329      0      0    0.000
   247    247       1387.0      72.1     414       0      72.1    19.24      0.021     414      0      0    0.000
   248    248       1628.1     100.7     354       0     100.7    16.16      0.023     354      0      0    0.000
   249    249       1732.3     126.3     427       0     126.3    13.72      0.023     427      0      0    0.000
   250    250       1585.4      55.6     350       0      55.6    28.54      0.018     350      0      0    0.000
   251    251       1834.2      65.3     447       0      65.3    28.07      0.018     447      0      0    0.000
   252    252       1602.7     111.4     344       0     111.4    14.39      0.021     344      0      0    0.000
   253    253       1295.9      52.9     461       0      52.9    24.50      0.020     461      0      0    0.000
   254    254       1278.5      77.4     337       0      77.4    16.52      0.026     337      0      0    0.000
   255    255       1474.3      74.8     458       0      74.8    19.72      0.020     458      0      0    0.000
   256    256       1383.0     148.4     364       0     148.4     9.32      0.027     364      0      0    0.000
   257    257       1263.0      88.7     467       0      88.7    14.24      0.026     467      0      0    0.000
   258    258       1324.9     116.3     372       0     116.3    11.39      0.030     372      0      0    0.000
   259    259       1507.3     100.2     440       0     100.2    15.05      0.025     440      0      0    0.000
   260    260       1433.7      93.6     326       0      93.6    15.32      0.028     326      0      0    0.000
   261    261       1700.9     139.6     426       0     139.6    12.18      0.028     426      0      0    0.000
   262    262       1414.8      81.7     345       0      81.7    17.31      0.025     345      0      0    0.000
