     0.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
     1.0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000
     2.0 0.0000 0.0000 0.0000 0.0717 0.1634 0.0000 0.1365 0.0624 0.0000
     3.0 0.0876 0.0817 0.0764 0.0705 0.1028 2.9315 0.1007 0.6463 0.0817
     4.0 0.0882 0.0691 0.0333 0.0825 0.1502 0.2065 0.0986 0.6040 0.0691
     5.0 0.0525 0.0730 0.1054 0.0981 0.1493 0.2301 0.1391 0.5812 0.0730
     6.0 0.0511 0.0750 0.0832 0.0956 0.1281 0.2407 0.1458 0.5731 0.0750
     7.0 0.0476 0.0483 0.0686 0.0641 0.1321 0.1901 0.1543 0.5961 0.0483
     8.0 0.0533 0.0314 0.0746 0.0652 0.1282 0.1734 0.1698 0.5833 0.0314
     9.0 0.0674 0.0308 0.0713 0.0654 0.1335 0.1654 0.1960 0.5742 0.0308
    10.0 0.0624 0.0433 0.0607 0.0706 0.1253 0.1643 0.2223 0.4885 0.0433
    11.0 0.0618 0.0424 0.0591 0.0664 0.1145 0.1632 0.2239 0.4557 0.0424
    12.0 0.0462 0.0304 0.0565 0.0671 0.1115 0.1775 0.2387 0.4421 0.0304
    13.0 0.0562 0.0277 0.0607 0.0681 0.1066 0.1886 0.2420 0.4287 0.0277
    14.0 0.0595 0.0313 0.0642 0.0738 0.1009 0.1973 0.2425 0.4535 0.0313
    15.0 0.0614 0.0346 0.0600 0.0717 0.1109 0.1835 0.2537 0.4459 0.0346
    16.0 0.0693 0.0398 0.0619 0.0710 0.1010 0.1905 0.2652 0.4461 0.0398
    17.0 0.0641 0.0422 0.0641 0.0713 0.0989 0.1898 0.2779 0.4560 0.0422
    18.0 0.0598 0.0410 0.0608 0.0716 0.1023 0.1868 0.2818 0.4532 0.0410
    19.0 0.0553 0.0396 0.0628 0.0719 0.1097 0.1828 0.2849 0.4653 0.0396
    20.0 0.0538 0.0419 0.0670 0.0700 0.1142 0.1828 0.2815 0.4675 0.0419
    21.0 0.0567 0.0394 0.0619 0.0715 0.1166 0.1787 0.2764 0.4705 0.0394
    22.0 0.0567 0.0393 0.0595 0.0730 0.1164 0.1803 0.2798 0.4622 0.0393
    23.0 0.0532 0.0380 0.0578 0.0716 0.1125 0.1888 0.2673 0.4591 0.0380
    24.0 0.0553 0.0404 0.0575 0.0711 0.1128 0.1844 0.2686 0.4708 0.0404
    25.0 0.0538 0.0393 0.0567 0.0736 0.1095 0.1898 0.2768 0.4706 0.0393
    26.0 0.0527 0.0402 0.0601 0.0745 0.1080 0.1881 0.2779 0.4661 0.0402
    27.0 0.0500 0.0401 0.0596 0.0750 0.1049 0.1833 0.2852 0.4602 0.0401
    28.0 0.0493 0.0406 0.0609 0.0746 0.1029 0.1848 0.2807 0.4732 0.0406
    29.0 0.0504 0.0416 0.0613 0.0752 0.1032 0.1882 0.2928 0.4657 0.0416
    30.0 0.0507 0.0430 0.0612 0.0750 0.1033 0.1853 0.2901 0.4616 0.0430
