45 5.850000
90 9.800000
135 10.170000
180 12.270000
225 12.940000
270 13.910000
315 15.090
360 15.530000
405 15.400000
450 15.260000
495 14.800000
540 15.490000
585 15.160000
630 14.850000
675 15.400000
720 14.820000
765 14.130000
810 13.930000
855 13.650000
900 14.120000
945 14.660000
990 14.530000
1035 14.030000
1080 13.600000
1125 12.820000
1170 12.590000
1215 13.190000
1260 13.530000
1305 12.070000
1350 12.940000
1395 12.790000
1440 11.550000
