     1    101        707.4     101.1     625       0     106.3     6.66      0.070     625      1      0    0.002
     2    102        658.0      82.2    1578       0      86.4     7.61      0.061    1599      4      0    0.003
     3    103        648.0      81.7    1956       0      92.4     7.01      0.061    1964      6      0    0.003
     4    104        663.2      74.4    1500       0      78.1     8.49      0.056    1515      2      0    0.001
     5    105        618.0      66.1    1960       0      79.4     7.78      0.060    1973      4      0    0.002
     6    106        628.2      61.3    1538       0      61.1    10.28      0.052    1544      6      0    0.004
     7    107        702.8      77.4    1907       0      80.0     8.78      0.058    1952      5      0    0.003
     8    108        725.0      87.0    1531       0      81.8     8.86      0.057    1580      3      0    0.002
     9    109        708.7     103.2    1869       0     103.9     6.82      0.065    1931      7      0    0.004
    10    110        654.9      95.7    1527       0      94.4     6.94      0.066    1581      5      0    0.003
    11    111        616.5      90.2    1847       0      93.9     6.57      0.070    1905      6      0    0.003
    12    112        678.3     107.0    1526       0     104.7     6.48      0.065    1583      5      0    0.003
    13    113        634.4     113.7    1758       0     114.0     5.57      0.068    1808      3      0    0.002
    14    114        602.0      79.8    1557       0      83.6     7.20      0.067    1608      7      0    0.004
    15    115        711.4      89.9    1878       0      93.2     7.64      0.062    1929     10      0    0.005
    16    116        667.4      93.6    1494       0      96.6     6.91      0.067    1531      3      0    0.002
    17    117        583.4      81.3    1827       0      87.7     6.65      0.070    1879      7      0    0.004
    18    118        750.4      88.0    1531       0     106.6     7.04      0.061    1567      7      0    0.004
    19    119        662.3      84.1    1945       0      92.8     7.13      0.067    1993      7      0    0.004
    20    120        599.0      93.4    1490       0      96.5     6.21      0.072    1523      8      0    0.005
    21    121        721.7      82.9    1932       0     100.1     7.21      0.065    1964      2      0    0.001
    22    122        682.6     109.6    1605       0      92.3     7.39      0.061    1635      5      0    0.003
    23    123        699.0      87.5    1794       0      92.6     7.55      0.061    1821      4      0    0.002
    24    124        715.7      85.2    1679       0      93.1     7.69      0.063    1702     10      0    0.006
    25    125        652.1      82.3    1783       0      94.1     6.93      0.065    1820      6      0    0.003
    26    126        651.2      88.3    1578       0      97.9     6.65      0.067    1609      6      0    0.004
    27    127        702.3      80.2    1961       0      94.4     7.44      0.064    2002      4      0    0.002
    28    128        595.6      90.2    1555       0      99.4     5.99      0.073    1584      7      0    0.004
    29    129        688.2      84.1    1827       0      95.9     7.18      0.068    1877     10      0    0.005
    30    130        708.1      80.8    1638       0      94.6     7.49      0.065    1670      4      0    0.002
    31    131        655.1      74.2    1959       0      80.2     8.17      0.063    2002      4      0    0.002
    32    132        607.6      53.6    1551       0      59.1    10.28      0.054    1596      2      0    0.001
    33    133        636.9      55.4    1913       0      61.1    10.43      0.054    1947      5      0    0.003
    34    134        718.4      67.9    1548       0      70.5    10.19      0.047    1586      2      0    0.001
    35    135        689.9      57.9    2057       0      58.0    11.89      0.049    2109      1      0    0.000
    36    136        684.3      93.2    1514       0      95.0     7.20      0.051    1540      1      0    0.001
    37    137        670.8      60.9    1893       0      57.9    11.58      0.049    1930      8      0    0.004
    38    138        630.0      58.3    1557       0      56.3    11.20      0.051    1594      5      0    0.003
    39    139        673.3      60.7    1975       0      57.3    11.75      0.047    2019      1      0    0.000
    40    140        683.8      64.3    1574       0      66.1    10.34      0.047    1607      2      0    0.001
    41    141        722.9      66.1    1979       0      64.7    11.17      0.048    2025      8      0    0.004
    42    142        812.0      69.3    1633       0      70.4    11.53      0.044    1661      2      0    0.001
    43    143        692.4      60.0    1974       0      62.4    11.09      0.049    2007      5      0    0.002
    44    144        632.4      59.9    1540       0      59.1    10.71      0.049    1570      0      0    0.000
    45    145        587.3      50.9    1906       0      51.3    11.45      0.052    1935      4      0    0.002
    46    146        648.6      50.2    1584       0      50.9    12.75      0.048    1602      2      0    0.001
    47    147        658.0      63.2    1942       0      61.3    10.74      0.050    1958      5      0    0.003
    48    148        685.5      56.2    1551       0      51.0    13.44      0.045    1572      4      0    0.003
    49    149        636.3      50.4    1915       0      53.8    11.84      0.049    1940      4      0    0.002
    50    150        633.2      53.1    1580       0      50.3    12.59      0.048    1599      0      0    0.000
    51    151        643.7      58.7    1944       0      59.0    10.91      0.050    1970      4      0    0.002
    52    152        650.9      52.0    1602       0      52.4    12.42      0.049    1626      3      0    0.002
    53    153        605.3      55.4    1903       0      52.9    11.44      0.051    1927      4      0    0.002
    54    154        776.0      62.2    1621       0      58.8    13.20      0.043    1644      3      0    0.002
    55    155        687.3      70.5    1971       0      61.9    11.10      0.050    1987      3      0    0.002
    56    156        717.3      60.8    1640       0      63.6    11.28      0.049    1653      1      0    0.001
    57    157        721.3      63.2    1965       0      64.3    11.22      0.049    1992      4      0    0.002
    58    158        656.3      53.7    1593       0      55.0    11.93      0.051    1612      1      0    0.001
    59    159        627.1      62.0    1878       0      60.7    10.33      0.055    1903      3      0    0.002
    60    160        644.5      65.0    1603       0      62.7    10.28      0.059    1626      2      0    0.001
    61    161        730.8      83.8    1944       0      79.6     9.19      0.066    1964      1      0    0.001
    62    162        701.8      97.1    1660       0     105.6     6.64      0.080    1686      2      0    0.001
    63    163        637.4      93.1    1890       0      94.7     6.73      0.088    1915      2      0    0.001
    64    164        607.4      93.6    1509       0      98.4     6.17      0.090    1526      2      0    0.001
    65    165        656.0     102.5    1964       0     108.0     6.07      0.092    1981      0      0    0.000
    66    166        686.7     101.1    1610       0     106.9     6.42      0.091    1624      2      0    0.001
    67    167        687.0     106.5    1961       0     117.0     5.87      0.093    1975      1      0    0.001
    68    168        669.9      97.7    1437       0     108.9     6.15      0.094    1447      1      0    0.001
    69    169        648.2      84.9    2038       0      96.0     6.75      0.092    2049      1      0    0.000
    70    170        633.7      88.5    1527       0     101.7     6.23      0.098    1538      1      0    0.001
    71    171        650.9      99.3    1827       0     109.6     5.94      0.100    1837      0      0    0.000
    72    172        618.7     122.0    1594       0     117.4     5.27      0.101    1606      0      0    0.000
    73    173        651.8     102.6    1968       0     116.8     5.58      0.102    1983      1      0    0.001
    74    174        727.9     118.6    1419       0     140.7     5.17      0.098    1431      2      0    0.001
    75    175        639.4     105.7    2059       0     122.0     5.24      0.107    2076      2      0    0.001
    76    176        581.2     107.6    1447       0     124.2     4.68      0.117    1461      0      0    0.000
    77    177        651.8     121.6    1959       0     136.6     4.77      0.112    1972      0      0    0.000
    78    178        658.8     130.6    1583       0     150.2     4.39      0.118    1596      1      0    0.001
    79    179        652.6     105.1    1817       0     121.9     5.35      0.109    1830      2      0    0.001
    80    180        614.1     104.5    1553       0     117.3     5.24      0.114    1562      1      0    0.001
    81    181        611.5     107.3    1907       0     123.1     4.97      0.118    1919      1      0    0.001
    82    182        629.3     118.0    1551       0     140.4     4.48      0.123    1563      0      0    0.000
    83    183        648.8     125.9    1804       0     138.1     4.70      0.121    1816      0      0    0.000
    84    184        599.0     109.9    1543       0     123.4     4.85      0.120    1554      1      0    0.001
    85    185        671.2     121.9    1853       0     149.0     4.51      0.120    1862      0      0    0.000
