     0.0 0.000 0.000 0.000 0.000
     1.0 0.012 0.016 0.025 0.002
     2.0 0.042 0.055 0.079 0.017
     3.0 0.079 0.103 0.131 0.051
     4.0 0.094 0.137 0.150 0.082
     5.0 0.099 0.144 0.154 0.089
     6.0 0.102 0.147 0.154 0.094
     7.0 0.121 0.152 0.159 0.114
     8.0 0.148 0.181 0.190 0.139
     9.0 0.184 0.227 0.240 0.170
    10.0 0.215 0.265 0.282 0.198
    11.0 0.252 0.311 0.332 0.231
    12.0 0.283 0.349 0.372 0.260
    13.0 0.319 0.393 0.420 0.292
    14.0 0.351 0.428 0.457 0.322
    15.0 0.388 0.470 0.502 0.356
    16.0 0.418 0.503 0.537 0.384
    17.0 0.454 0.541 0.579 0.416
    18.0 0.481 0.572 0.611 0.442
    19.0 0.518 0.607 0.648 0.477
    20.0 0.547 0.632 0.675 0.504
    21.0 0.579 0.661 0.706 0.534
    22.0 0.609 0.680 0.728 0.562
    23.0 0.635 0.705 0.753 0.586
    24.0 0.662 0.724 0.775 0.611
    25.0 0.689 0.743 0.795 0.637
    26.0 0.709 0.760 0.814 0.655
    27.0 0.742 0.777 0.834 0.685
    28.0 0.761 0.791 0.848 0.704
    29.0 0.787 0.808 0.868 0.727
    30.0 0.809 0.820 0.881 0.747
    31.0 0.838 0.834 0.898 0.774
    32.0 0.854 0.845 0.910 0.789
    33.0 0.876 0.858 0.925 0.809
    34.0 0.896 0.867 0.935 0.828
    35.0 0.918 0.878 0.945 0.851
    36.0 0.931 0.887 0.954 0.864
    37.0 0.941 0.896 0.961 0.876
    38.0 0.948 0.902 0.966 0.885
    39.0 0.958 0.909 0.970 0.897
    40.0 0.964 0.913 0.972 0.904
    41.0 0.970 0.918 0.976 0.913
    42.0 0.974 0.923 0.977 0.919
    43.0 0.977 0.927 0.980 0.924
    44.0 0.978 0.931 0.981 0.928
    45.0 0.980 0.936 0.983 0.934
    46.0 0.981 0.940 0.984 0.937
    47.0 0.983 0.943 0.985 0.941
    48.0 0.983 0.947 0.985 0.945
    49.0 0.984 0.952 0.987 0.949
    50.0 0.985 0.955 0.987 0.953
    51.0 0.985 0.958 0.987 0.956
    52.0 0.985 0.962 0.988 0.960
    53.0 0.986 0.965 0.988 0.963
    54.0 0.986 0.969 0.988 0.966
    55.0 0.987 0.972 0.989 0.970
    56.0 0.987 0.974 0.990 0.971
    57.0 0.988 0.976 0.990 0.973
    58.0 0.989 0.977 0.991 0.975
    59.0 0.989 0.978 0.991 0.976
    60.0 0.990 0.979 0.992 0.977
    61.0 0.990 0.981 0.992 0.979
    62.0 0.990 0.983 0.993 0.980
    63.0 0.991 0.984 0.993 0.982
    64.0 0.991 0.985 0.994 0.983
    65.0 0.992 0.987 0.994 0.985
    66.0 0.993 0.988 0.995 0.986
    67.0 0.993 0.989 0.995 0.987
    68.0 0.993 0.989 0.995 0.987
    69.0 0.993 0.989 0.995 0.988
    70.0 0.993 0.990 0.995 0.988
    71.0 0.994 0.990 0.995 0.989
    72.0 0.994 0.991 0.995 0.989
    73.0 0.994 0.992 0.995 0.990
    74.0 0.994 0.992 0.996 0.990
    75.0 0.994 0.992 0.996 0.991
    76.0 0.994 0.993 0.996 0.991
    77.0 0.995 0.993 0.996 0.992
    78.0 0.995 0.994 0.996 0.992
    79.0 0.995 0.994 0.996 0.993
    80.0 0.995 0.995 0.996 0.993
    81.0 0.995 0.995 0.997 0.994
    82.0 0.995 0.995 0.997 0.994
    83.0 0.995 0.996 0.997 0.994
    84.0 0.995 0.996 0.997 0.994
    85.0 0.995 0.996 0.997 0.994
    86.0 0.995 0.996 0.997 0.994
    87.0 0.995 0.996 0.997 0.994
    88.0 0.995 0.996 0.997 0.994
    89.0 0.995 0.996 0.997 0.994
    90.0 0.995 0.996 0.997 0.994


