    69    269        820.3     126.7    1610       0     171.4     4.79      0.136    1611      8      0    0.005
    70    270        856.2     122.2    1087       0     163.3     5.24      0.130    1087     15      0    0.014
    71    271        793.4     134.8    1409       0     167.0     4.75      0.147    1409     17      0    0.012
    72    272        827.1     141.3    1203       0     165.1     5.01      0.140    1203     13      0    0.011
    73    273        870.9     147.6    1412       0     179.5     4.85      0.139    1412     16      0    0.011
    74    274        852.6     144.8    1136       0     165.7     5.15      0.136    1136      8      0    0.007
    75    275        847.8     139.7    1436       0     178.5     4.75      0.148    1436      9      0    0.006
    76    276        828.1     147.2    1123       0     180.4     4.59      0.147    1123     14      0    0.012
    77    277        813.4     151.0    1417       0     179.8     4.52      0.155    1417     16      0    0.011
    78    278        859.5     158.9    1167       0     193.2     4.45      0.154    1167     15      0    0.013
    79    279        803.9     152.7    1390       0     183.8     4.37      0.159    1390     11      0    0.008
    80    280        694.3     149.3    1106       0     175.0     3.97      0.185    1106     11      0    0.010
    81    281        898.0     171.5    1396       0     198.3     4.53      0.153    1397     12      0    0.009
    82    282        786.7     161.1    1191       0     194.2     4.05      0.176    1191     10      0    0.008
    83    283        821.1     166.5    1324       0     196.3     4.18      0.169    1324     17      0    0.013
    84    284        807.6     167.9    1120       0     195.7     4.13      0.171    1120      8      0    0.007
    85    285        860.1     168.5    1385       0     204.1     4.21      0.163    1385     12      0    0.009
    86    286        880.7     167.7    1173       0     204.1     4.32      0.164    1174      8      0    0.007
    87    287        805.2     204.9    1382       0     239.0     3.37      0.183    1382     18      0    0.013
    88    288        747.8     203.6    1100       0     232.7     3.21      0.211    1100      8      0    0.007
    89    289        727.1     171.4    1330       0     195.5     3.72      0.197    1330     12      0    0.009
    90    290        813.8     184.3    1104       0     208.4     3.90      0.182    1104      7      0    0.006
    91    291        742.7     189.2     448       0     201.7     3.68      0.187     448      3      0    0.007

